,name,img,description,tags,Cronologia,Materiale e Tecnica,Dimensioni,Collocazione,Inventario,Stato di conservazione,Acquisizione,Ambito Culturale,Specifiche di reperimento,Osservazioni,Dati di scavo,Autore,Dritto,Rovescio,Notizie storico-critiche,Zecca,Url,museumName,Altezza,Diametro,Larghezza,Lunghezza,Profondità,Spessore
23,Ingresso a Gerusalemme,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95092.jpg?itok=fwRLALai,"""I discepoli andarono e fecero quello che Gesù aveva loro ordinato. Condussero l'asina e il puledro, misero su di essi i mantelli ed egli vi si pose a sedere. La folla numerosissima stese i suoi mantelli sulla strada mentre altri tagliavano rami di alberi e li stendevano sulla via."" (Matteo, 21, 6-9). Le annotazioni realistiche in questa scena sono vivacemente espresse nell'uomo a destra che sta togliendosi la tunica e nel giovane con la testa e le mani ancora avvolte dalla tunica. L'asina e il puledro sono dipinti con grande efficacia, con un'attenzione lenticolare nel muso dell'asina nel tratteggiare a tratti sottili i peli grigi e bianchi.",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 203 cm ca.Larghezza: 217 cm ca.,"Navata, parete sinistra, registro centrale, II riquadro da destra",S.n.,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/ingresso-gerusalemme,capellascrovegni,203,0,217.0,0,0,0
24,La cacciata dei mercanti dal Tempio,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95093.jpg?itok=9YWg8KtK,"""Gesù entrò nel Tempio e scacciò tutti quelli che vi trovò a comperare e a vendere; rovesciò i tavoli del cambiavalute e le sedie dei venditori di colombe."" (Matteo, 21, 12-15). Il tavolo rovesciato, eseguito in parte ad affresco e in parte a secco, viene rappresentato ""prospetticamente"" così come la facciata del Tempio. I timpani del portico, ad archi a tutto sesto, sono di gusto classicheggiante e nei due cavalli al centro si allude forse ai cavalli posti in facciata della Basilica di San Marco a Venezia. Al  gesto irato di Cristo si contrappone il gesto affettuoso del bambino che trattiene tra le mani la colomba. Intensissimo è il gesto di Giovanni che si copre con la mano sinistra, con il mantello, il volto abbassato e con la destra copre, entro il sun manto, il bambino spaventato.",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 203 cm ca.Larghezza: 217 cm ca.,"Navata, parete sinistra, registro centrale, I riquadro da destra",S.n.,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/cacciata-mercanti-tempio,capellascrovegni,203,0,217.0,0,0,0
25,Il tradimento di Giuda,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95094.jpg?itok=wVDqvGbQ,"""Satana entrò in Giuda, detto Scariota, che era nel numero dei dodici. Ed egli andò a discutere con i sommi sacerdoti e i capi delle guardie sul modo di consegnarlo nelle loro mani. Essi si rallegrarono e si accordarono di dargli del denaro."" (Luca 22, 1-6). La rappresentazione di Satana come un diavolo ricorre con frequenza nel Medioevo e nella tradizione popolare, motivo iconografico che Giotto usa anche nel Giudizio Universale.",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 150 cm ca.Larghezza: 133 cm ca.,"Arco trionfale, registro centrale, a sinistra",S.n.,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/il-tradimento-giuda,capellascrovegni,150,0,133.0,0,0,0
26,L'ultima cena,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95096.jpg?itok=gqvKGxFS,"Gesù annuncia che uno degli apostoli lo tradirà e Giovanni ""reclinandosi sul petto di Gesù gli disse: - Signore, chi è? - Rispose allora Gesù: - E' colui per il quale intingerò un boccone e glielo darò - "". (Giovanni, 13. 21-26). Giuda, seduto in un angolo a sinistra. sta per ricevere il segnale di riconoscimento da Cristo. Gli altri apostoli sono disposti intorno alla tavola imbandita, cinque visti frontalmente, cinque posti in primo piano, di schiena seduti sulla panca posizionata leggermente in diagonale in rapporto alla cornice inferiore del riquadro. A questo lieve scarto ""prospettico"" corrisponde in alto l'angolo del tetto e del soffitto. Le vesti sono dipinte con colori in piena luce per quelle in primo piano, a tonalità ombrate quelle sulla parete di fondo. La veste dell'apostolo al centro, ornata da una fitta decorazione dorata, è il punto di massima luminosità.",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 200 cm ca.Larghezza: 200 cm ca.,"Navata, parete destra, registro inferiore, I riquadro da sinistra",S.n.,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/ultima-cena,capellascrovegni,200,0,200.0,0,0,0
27,La lavanda dei piedi,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95099.jpg?itok=vWKIvzc6,"Gesù lava e asciuga i piedi agli apostoli. ""Venne dunque da Simon Pietro e questi gli disse: - Signore tu lavi i piedi a me? - "" (Giovanni 13, 2-6). Cristo e Pietro costituiscono il fulcro della narrazione e si guardano con intensità. La figura di San Giovanni con la brocca sostenuta dal braccio allungato in avanti è costruita come se fosse scolpita in un blocco marmoreo e rinvia, nella monumentalità, alle sculture di Arnolfo di Cambio. L'unità di spazio e di temo con la scena precedente viene espressa dall'identità di spazio architettonico.",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 200 cm ca.Larghezza: 200 cm ca.,"Navata, parete destra, registro inferiore, II riquadro da sinistra",S.n.,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/lavanda-piedi,capellascrovegni,200,0,200.0,0,0,0
28,La cattura di Cristo,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95101.jpg?itok=SSQjv97m,"Giuda abbraccia e bacia Gesù, rendendolo riconoscibile ai soldati che lo catturano. ""Simon Pietro, che aveva una spada, la trasse fuori e colpì il servo del sommo sacerdote e gli tagliò l'orecchio destro. Quel servo si chiamava Malco"" (Giovanni 18. 1-10). L'azione cruenta del taglio dell'orecchio viene dipinto con forte realismo. L'incalzare dei soldati, assiepati dietro il blocco centrale delle figure di Cristo e di Giuda si fa drammatico nell'interpretazione, nell'infittirsi degli elmi, delle lance, delle torce sullo sfondo del cielo notturno. I volti, di un realismo ostentato, dimostrano nell'irregolarità dei lineamenti laggressività dei sentimenti e la colpa.",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 200 cm ca.Larghezza: 200 cm ca.,"Navata, parete destra, registro inferiore, III riquadro da sinistra",,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/cattura-cristo,capellascrovegni,200,0,200.0,0,0,0
29,Cristo davanti ad Anna e Caifa,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95103.jpg?itok=1kbkB79P,"Gesù, interrogato dai sacerdoti risponde loro: "" - Io ho parlato al mondi apertamente [...] -  Aveva appena detto questo che una delle guardie presenti diede uno schiaffo a Gesù dicendo: - Così rispondi al Sommo Sacerdote? - "" (Giovanni 18, 12-23).<br>
Il soldato a sinistra sta per dare lo schiaffo a Gesù e Caifa si strappa le vesti. Con il procedere del dramma sacro la gestualità diventa sempre più esplicita e carica di emotività. I volti si fanno arcigni e sempre più marcati. Il gesto di Caifa, improntato a un ostentato verismo, parla più delle parole, come pure il volto di Cristo, intenso nello sguardo, ma sofferente nel lieve inarcuarsi delle spalle.",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 200 cm ca.Larghezza: 200 cm ca.,"Navata, parete destra, registro inferiore, II riquadro da destra",S.n.,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/cristo-davanti-ad-anna-caifa,capellascrovegni,200,0,200.0,0,0,0
30,Cristo deriso,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95104.jpg?itok=3qhra8nC,"I sacerdoti e Pilato assistono alla scena di Cristo deriso dai soldati che ""[...] s'inginocchiavano davanti a lui e lo schernivano: - Salve Re dei Giudei - "" (Matteo 27, 27-30). La scena si svolge in un cortile entro il palazzo. Eleganti colonne sorreggono la trabeazione con una decorazione a palmette e a leoncini di gusto classicheggiante, secondo i modelli romani. Il volto di Pilato e quello a destra, forse di un soldato, sono dipinti con una volumetria e una resa naturalistica tanto forte da sembrare veri e propri ritratti. In questa scena la sperimentazione delle forme per masse colorate immerse nella luce raggiunge uno degli esiti più compiuti di tutto il ciclo pittorico.",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 200 cm ca.Larghezza: 200 cm ca.,"Navata, parete destra, registro inferiore, I riquadro da destra",S.n.,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/cristo-deriso,capellascrovegni,200,0,200.0,0,0,0
31,L'andata di Cristo al Calvario,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95105.jpg?itok=E2E8hD4j,"Cristo, curvo per il peso della grande croce, procede verso il Golgota, ma si volta all'indietro a guardare la Madre che viene cacciata da un soldato. E' tra le immagini più intense della pittura italiana: spazio fisico e commozione di sentimenti sono espressi dagli sguardi dei protagonisti del dramma che è sacro, ma anche umano. Le figure di Cristo e di Maria, quali blocchi scultorei, costituiscono i due fulcri portanti della composizione.",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 200 cm ca.Larghezza: 200 cm ca.,"Navata, parete sinistra, registro inferiore, I riquadro da sinistra",S.n.,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/andata-cristo-calvario,capellascrovegni,200,0,200.0,0,0,0
32,La Crocifissione,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95106.jpg?itok=biBm-6tZ,"Alcuni angeli ruotano intorno alla croce con gesti di disperazione, si stracciano le vesti e allargano le braccia all'indietro, mentre tre di essi raccolgono entro coppe il sangue di Cristo che esce dal costato e dalle mani. La reliquia del ""Preziosissimo sangue di Cristo"" era una delle più venerate del Medioevo. A Venezia tale reliquia nel Tesoro di San Marco era stata portata da Costantinopoli ed era conservata in un reliquiario d'oro finimente decorato.  Gli angeli sono rappresentati con scorci da sotto in su o lateriali poichè si vuole rappresentare il loro librarsi nell'aria intorno alla croce. L'ideazione è bellissima nel suo insieme come pure l'esecuzione pittorica. Il corpo di Cristo viene modellato a velature stese molto liquide. Il centurione è rappresentato con l'aureola poichè, nel Medioevo, era considerato un santo. ",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 200 cm ca.Larghezza: 200 cm ca.,"Navata, parete sinistra, registro inferiore, II riquadro da sinistra",S.n.,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/crocifissione,capellascrovegni,200,0,200.0,0,0,0
33,Il compianto sul Cristo morto,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95107.jpg?itok=QEUF3Hnp,"Giuseppe di Arimatea e Nicodemo ottengono da Pilato la concessione di trasportare e seppellire il corpo di Gesù in un sepolcro. La scena del Compianto sul Cristo morto, un tema iconografico di tradizione medioevale anche letteraria, come ad esempio nella Lauda di Jacopone da Todi, è uno dei riquadri più intensi per drammaticità e forza espressiva. I due volti di Cristo e della Madre, l'uno irrigidito dalla morte e l'altro dal dolore, raggiungono un pathos di grande emotività. Le due donne accovacciate e viste dal retro, l'una con le mani sollevate a sostenere la testa di Cristo e l'altra la mano destra, Maria Maddalena seduta a terra per reggere la mano sinistra, San Giovanni e le pie donne in gruppo in piedi a sinistra si uniscono, coralmente, come in una lauda, al dolore di Maria. La scena fu spesso imitata quale modello compositivo e formale in tutta la pittura del Trecento.",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 200 cm ca.Larghezza: 200 cm ca.,"Navata, parete sinistra, registro inferiore, III riquadro da sinistra",S.n.,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/il-compianto-cristo-morto,capellascrovegni,200,0,200.0,0,0,0
34,Noli me tangere. La resurrezione di Cristo,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95108.jpg?itok=B5e3xScx,"Maria Maddalena si reca al sepolcro di Cristo e due angeli le dicono: "" - Donna perchè piangi? - Lei rispose: - Hanno portato via il mio Signore e non so dove lo hanno posto. - [...] Gesù le disse: - Maria! - Essa allora voltatasi verso di lui, gli disse in ebraico: - Rabbunì - che significa Maestro"". (Giovanni 20, 11-16). I due momenti sono rappresentati in un'unica scena ed è ancora la roccia sullo sfondo, in diagonale, che conduce lo sguardo verso la figura di Cristo a destra che sta per uscire di scena, come in una sacra rappresentazione, e che tiene in mano il vessillo della resurrezione ""VICTOR MORTIS"". La scena è ricca di elementi figurativi che saranno iterati a lungo nella pittura del Trecento. Le figure dei soldati immersi nel sonno saranno imitate per le ideazioni bellissime degli scorci e per la capacità di rendere con pochi tratti di contorno la volumetria dei volti. ",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 200 cm ca.Larghezza: 200 cm ca.,"Navata, parete sinistra, registro inferiore, III riquadro da destra",S.n.,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/noli-me-tangere-resurrezione-cristo,capellascrovegni,200,0,200.0,0,0,0
35,L'Ascensione,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95109.jpg?itok=0bOYKBqh,"""Gesù fu elevato in alto sotto i loro occhi e una nube lo sottrasse al loro sguardo"" (Atti degli Apostoli 1, 9-11). La luce emanata da Cristo è tale e tanta che gli Apostoli schermano gli occhi per poter fissare lo sgurado sull'evento miracoloso. Due schiere di Angeli e di Profeti dell'Antico Testamento accompagnano Cristo nel moto ascensionale e sono volti posti frontalmente o di profilo, in alternanza, per dare profondità e articolazione spaziale. Le vesti degli Angeli sono decorate con ricami dorati di gusto geometrico-floreale.",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 200 cm ca.Larghezza: 200 cm ca.,"Navata, parete sinistra, registro inferiore, II riquadro da destra",S.n.,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/ascensione,capellascrovegni,200,0,200.0,0,0,0
36,La Pentecoste,https://cappellascrovegni.padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/95110.jpg?itok=RY3YBt1v,"""Mentre il giorno di Pentecoste stava per finire si trovavano tutti insieme nello stesso luogo [...] furono tutti pieni di Spirito Santo e cominciarono a parlare in altre lingue come lo Spirito gli dava loro il potere di esprimenrsi"" (Atti degli Apostoli 2, 1-4). Lo Spirito si diffonde a raggera sugli Apostoli, con loro profondo stupore, ed essi guardano verso l'alto o si interrogano tra loro. La ricerca ""prospettica"" in quest'ultimo riquadro segnala un'ulteriore acquisizione. Le figure poste di spalle, in primo piano, assumono una volumetria ampia e forte, quali blocchi scultorei di colore e di luce. Le vesti degli Apostoli seduti sulla panca della parete di fondo sono, in controparte, densamente ombreggiate per dimostrare le differenti tonalità dei colori in rapporto alla diversa quantità di luce assorbita. La sperimentazione ottica, desunta dal reale, viene trasferita in pittura e sono queste le prime riflessioni che conducono Giotto a sperimentare, come dice Vasari, una pittura ""fusa e tanto unita"".",['Dipinto'],"XIV, inizio sec.",Affresco,Altezza: 202 cm ca.Larghezza: 217 cm ca.,"Navata, parete sinistra, registro inferiore, I riquadro da destra",S.n.,Buono,Acquisto dalla famiglia Foscari Gradenigo,,,,,,,,,,https://cappellascrovegni.padovamusei.it/it/collezioni/vita-cristo/pentecoste,capellascrovegni,202,0,217.0,0,0,0
